d1_or_not,primary_position,height,weight,sixty_time,c_velo,pop_time,player_region,exit_velo_max,throwing_hand,hitting_handedness
0,C,70.0,150.0,7.3,74.0,2.0,Midwest,84.9,R,R
0,C,68.0,170.0,7.59,72.0,2.1,Midwest,86.3,R,R
1,C,71.0,215.0,6.9,79.0,2.1,South,93.9,R,R
0,C,69.0,180.0,7.99,71.0,2.2,South,84.0,R,R
0,C,72.0,175.0,7.64,77.0,2.1,West,94.2,R,S
1,C,71.0,200.0,7.2,80.0,1.9,Midwest,97.2,R,R
1,C,73.0,208.0,6.67,82.0,1.8,Northeast,97.8,R,R
0,C,69.0,195.0,7.17,77.0,2.0,Midwest,95.0,R,R
0,C,71.0,180.0,7.66,75.0,2.0,South,83.0,R,R
0,C,67.0,145.0,7.27,73.0,2.2,Northeast,84.8,R,R
0,C,70.0,185.0,7.14,75.0,2.0,Midwest,91.0,R,R
0,C,70.0,195.0,7.4,79.0,1.9,Midwest,97.0,R,S
0,C,74.0,195.0,7.37,79.0,2.1,Northeast,93.5,R,R
0,C,72.0,184.0,7.46,74.0,2.2,West,91.0,R,R
0,C,74.0,210.0,7.35,80.0,2.0,West,100.2,R,R
0,C,73.0,190.0,7.61,75.0,2.1,Northeast,91.1,R,R
0,C,72.0,180.0,6.91,74.0,2.1,Northeast,96.2,R,R
1,C,75.0,180.0,7.553765773773193,79.0,2.1,South,93.0,R,R
0,C,74.0,205.0,7.32,77.0,2.0,South,88.0,R,L
1,C,73.0,190.0,6.81,81.0,1.9,Northeast,92.8,R,R
0,C,70.0,170.0,7.09,74.0,2.0,Midwest,92.0,R,R
1,C,71.0,185.0,7.22,76.0,2.1,West,95.1,R,R
0,C,71.0,175.0,7.56,75.0,2.2,South,86.8,R,R
0,C,75.0,188.0,7.14,74.0,2.2,Midwest,92.0,R,R
1,C,73.0,212.0,7.85,79.0,2.0,Midwest,96.9,R,L
0,C,73.0,215.0,7.63,76.0,2.2,Midwest,94.0,L,R
0,C,71.0,185.0,7.53,76.0,2.1,Northeast,92.4,R,R
0,C,72.0,197.0,6.97,75.0,2.1,South,91.7,R,R
0,C,72.0,190.0,7.45,80.0,2.0,South,87.0,R,R
0,C,72.0,195.0,7.31,73.0,2.1,Northeast,98.1,R,R
0,C,73.0,204.0,7.1,73.0,2.2,South,96.2,R,R
0,C,73.0,210.0,7.45,66.0,2.4,Midwest,88.6,R,R
0,C,72.0,187.2,7.53,70.0,2.2,Northeast,92.7,R,R
0,C,71.0,170.0,7.25,76.0,2.0,South,96.8,R,R
1,C,71.0,185.0,7.52,82.0,1.9,Midwest,97.2,R,R
0,C,73.0,190.0,7.24,77.0,2.0,Midwest,89.0,R,R
0,C,69.0,205.0,7.04,83.0,2.0,Midwest,100.3,R,R
0,C,73.0,185.0,7.2847795486450195,70.0,2.2,Midwest,84.0,R,R
0,C,72.0,190.0,7.22,75.0,2.1,Midwest,91.5,R,R
0,C,70.0,195.0,7.45,79.0,2.0,Midwest,95.7,R,R
0,C,74.0,170.0,7.17,79.0,2.0,Northeast,87.9,R,R
1,C,71.0,170.0,7.68,69.0,2.2,Northeast,85.3,R,L
0,C,74.0,190.0,7.48,77.0,2.1,Midwest,89.2,R,R
0,C,71.0,215.0,8.03,72.0,2.1,Midwest,89.9,R,R
0,C,74.0,195.0,7.48,76.0,2.2,Midwest,89.6,R,R
0,C,72.0,185.0,7.56,76.0,2.1,South,93.4,R,R
1,C,71.0,185.0,7.22,74.0,2.1,South,94.4,R,S
0,C,69.0,195.0,7.48,78.0,2.0,Northeast,100.9,R,R
1,C,70.0,185.0,7.44,78.0,2.0,Northeast,91.9,R,R
0,C,72.0,175.0,7.91,66.0,2.3,Midwest,82.9,R,R
0,C,70.0,170.0,6.97,74.0,2.1,Midwest,90.4,R,R
0,C,71.0,195.0,7.56,74.0,2.0,Midwest,87.0,R,R
0,C,74.0,165.0,7.38,75.0,2.1,Midwest,87.1,R,R
0,C,71.0,190.0,7.45,76.0,2.0,Midwest,89.8,R,R
0,C,71.0,201.0,6.87,79.0,1.9,West,101.2,R,R
0,C,69.0,158.0,7.17,78.0,2.0,South,91.8,R,R
0,C,70.0,160.0,7.51,74.0,2.0,Northeast,78.8,R,R
1,C,75.0,205.0,6.947999477386475,73.0,2.1,South,86.0,R,R
0,C,74.0,172.0,7.88,69.0,2.2,Midwest,83.3,R,R
0,C,74.0,200.0,7.66,74.0,2.1,Northeast,95.2,R,R
0,C,71.0,195.0,7.31,78.0,2.0,Midwest,90.0,R,R
0,C,71.0,180.0,7.06,74.0,2.1,South,92.3,R,L
1,C,72.0,205.0,7.45,72.0,2.2,South,92.4,R,R
1,C,73.0,175.0,7.04,80.0,2.0,Midwest,97.0,R,L
0,C,71.0,185.0,7.48,77.0,1.9,South,90.6,R,R
1,C,76.0,190.0,7.25,80.0,2.0,Northeast,96.6,R,L
0,C,70.0,175.0,7.56,76.0,2.1,Midwest,94.0,R,R
0,C,72.0,175.0,7.45,78.0,2.1,South,93.7,R,R
0,C,70.0,190.0,7.38,72.0,2.2,South,87.0,R,R
0,C,72.0,190.0,7.07,77.0,1.9,Midwest,90.6,R,R
0,C,73.0,182.0,6.78,75.0,2.0,South,94.2,R,R
0,C,73.0,185.0,7.61,74.0,2.0,Midwest,90.8,R,R
0,C,67.0,185.0,7.77,70.0,2.2,Midwest,85.1,R,R
0,C,72.0,160.0,7.0,80.0,2.0,South,91.8,R,R
0,C,70.0,170.0,7.2351884841918945,78.0,2.0,Midwest,93.4,R,R
0,C,70.0,165.0,8.12,65.0,2.6,Midwest,80.3,R,R
1,C,72.0,200.0,7.2,74.0,2.1,West,97.5,R,R
1,C,71.0,193.0,7.27,82.0,1.9,Northeast,96.7,R,R
1,C,73.0,190.0,7.51,75.0,2.1,South,89.5,R,R
0,C,70.0,175.0,7.11,73.0,2.1,West,94.2,R,R
0,C,72.0,210.0,7.56,75.0,2.0,Northeast,101.4,R,R
0,C,70.0,210.0,7.8,73.0,2.1,South,91.1,R,R
0,C,72.0,175.0,7.2,73.0,2.1,South,88.0,R,L
0,C,76.0,200.0,7.36,76.0,2.0,Northeast,93.7,R,R
0,C,72.0,180.0,6.92,79.0,1.9,Midwest,95.2,R,R
1,C,71.0,190.0,6.8,81.0,2.0,West,97.2,R,R
0,C,71.0,170.0,7.13,69.0,2.5,Northeast,85.6,R,R
0,C,73.0,200.0,7.49,77.0,2.0,South,94.6,R,R
0,C,70.0,185.0,7.57,76.0,2.1,South,87.1,R,R
1,C,73.0,205.0,6.68,92.0,1.9,Midwest,102.3,R,L
0,C,70.0,149.0,7.82,71.0,2.1,South,86.6,R,R
0,C,71.0,190.0,7.56,75.0,2.1,West,93.4,R,R
0,C,73.0,220.0,7.66,78.0,2.0,South,96.6,R,R
1,C,72.0,200.0,7.49,87.0,2.0,South,102.5,R,R
1,C,73.0,225.0,7.63,77.0,2.0,West,96.3,R,R
0,C,72.0,195.0,7.3,75.0,2.0,West,97.0,R,S
0,C,68.0,170.0,6.94,73.0,2.1,Midwest,87.0,R,R
0,C,71.0,195.0,8.14,67.0,2.2,South,90.5,R,R
0,C,73.0,200.0,7.31,79.0,2.0,South,91.8,R,S
0,C,72.0,185.0,7.7,73.0,2.0,Northeast,81.3,R,R
0,C,71.0,195.0,7.43,76.0,2.1,Midwest,92.0,R,R
0,C,77.0,187.8,7.36,81.0,2.1,Midwest,93.6,R,R
0,C,70.0,165.0,7.07,72.0,2.1,South,85.8,R,R
0,C,73.0,188.5,7.35,73.0,1.9,West,97.5,R,L
0,C,70.0,175.0,7.359935283660889,69.0,2.1,Northeast,83.0,R,R
0,C,71.0,174.4,7.51,76.0,2.0,West,98.5,R,R
0,C,72.0,190.0,7.37,81.0,1.9,Northeast,100.7,R,R
0,C,73.0,170.0,7.47,70.0,2.2,West,83.6,R,R
1,C,72.0,224.0,7.22,83.0,1.9,Northeast,99.2,R,R
0,C,71.0,184.0,7.26,79.0,2.0,South,92.3,R,L
1,C,75.0,190.0,7.35,78.0,2.0,West,94.8,R,R
1,C,74.0,200.0,7.12,78.0,2.0,West,99.0,R,R
1,C,70.0,193.0,7.67,75.0,2.0,South,92.0,R,L
1,C,71.0,165.0,8.13,75.0,2.1,South,84.5,R,R
0,C,70.0,178.0,6.91,76.0,2.1,South,94.1,R,R
0,C,69.0,175.0,7.03,73.0,2.0,Midwest,89.4,R,R
0,C,71.0,190.0,7.86,72.0,2.0,South,86.0,R,L
0,C,72.0,195.0,7.7,72.0,2.3,West,95.6,R,R
0,C,72.0,203.0,7.53,75.0,2.0,Midwest,91.0,R,L
0,C,73.0,215.0,7.41,81.0,1.9,South,97.6,R,R
0,C,71.0,180.0,7.23,75.0,2.0,Midwest,99.6,R,R
0,C,71.0,190.0,7.41,79.0,2.0,Midwest,96.1,R,R
0,C,69.0,185.0,7.23,79.0,2.0,South,91.9,R,R
0,C,69.0,150.0,7.1,71.0,2.2,South,89.59439849853516,R,L
0,C,70.0,170.0,7.75,70.0,2.3,Midwest,85.0,R,R
0,C,73.0,160.0,8.23,66.0,2.3,Northeast,78.6,R,R
1,C,75.0,230.0,7.96,75.0,2.0,Northeast,101.4,R,L
0,C,69.0,150.0,6.89,77.0,2.1,South,91.0,R,R
1,C,71.0,190.0,6.84,78.0,1.9,Midwest,100.0,L,L
1,C,72.0,207.0,7.47,80.0,2.2,Northeast,92.2,R,R
0,C,71.0,205.0,7.67,74.0,2.1,South,94.9,R,L
0,C,68.0,150.0,7.36,71.0,2.4,South,86.2,R,R
1,C,71.0,205.0,7.61,79.0,2.0,Midwest,94.7,R,R
0,C,69.0,187.4,7.35,79.0,1.9,West,101.6,R,R
0,C,70.0,180.0,7.81,81.0,2.0,Northeast,91.3,R,R
0,C,73.0,185.0,8.0,78.0,2.0,Midwest,90.9,R,R
0,C,71.0,185.0,7.28,71.0,2.0,South,89.3,R,R
0,C,74.0,225.0,7.5,80.0,2.0,Midwest,105.6,R,R
1,C,74.0,215.0,7.41,75.0,2.0,West,94.3,R,R
0,C,72.0,170.0,7.3095269203186035,70.0,2.1,South,84.1,R,R
0,C,70.0,190.0,7.27,78.0,2.0,Northeast,94.9,R,R
0,C,69.0,185.0,7.6,72.0,2.1,South,85.2,R,R
0,C,69.0,135.0,7.25,69.0,2.2,Midwest,83.2,R,R
0,C,72.0,180.0,7.48,73.0,1.9,Midwest,87.9,R,R
0,C,73.0,180.0,7.44,75.0,2.2,Midwest,93.3,R,R
0,C,73.0,200.0,8.42,71.0,2.2,Northeast,84.4,R,R
0,C,73.0,205.0,7.36,81.0,2.0,South,88.0,R,R
0,C,69.0,195.0,7.1,77.0,1.9,Midwest,91.1,R,R
0,C,65.0,145.0,7.54,67.0,2.3,Northeast,85.2,R,R
0,C,73.0,180.0,7.17,81.0,2.0,Midwest,95.8,R,R
0,C,70.0,190.0,7.09,77.0,1.8,Midwest,96.4,R,R
1,C,73.0,170.0,7.5,61.0,2.3,West,72.0,R,R
0,C,68.0,160.0,7.54,70.0,2.3,South,80.7,R,R
0,C,71.0,210.0,7.55,76.0,2.1,West,96.2,R,R
0,C,70.0,170.0,7.65,74.0,1.9,South,89.0,R,R
0,C,71.0,180.0,7.35,79.0,1.8,Midwest,91.2,R,R
1,C,67.0,160.0,7.25,75.0,2.0,Northeast,88.5,R,R
0,C,70.0,165.0,7.27,73.0,2.2,Northeast,87.8,R,R
0,C,73.0,180.0,8.36,69.0,2.3,South,85.3,R,R
0,C,74.0,190.0,7.3,78.0,2.1,Midwest,92.0,R,L
0,C,69.0,165.0,7.04,70.0,2.1,South,85.4,R,R
0,C,69.0,180.0,7.6,71.0,2.3,Midwest,85.0,R,R
0,C,72.0,195.0,7.71,79.0,2.0,Midwest,93.9,R,L
0,C,72.0,165.0,7.38,78.0,2.1,Midwest,90.5,R,R
0,C,69.0,180.0,7.79,76.0,2.1,Midwest,88.8,R,R
0,C,70.0,185.0,7.28,75.0,2.1,South,87.6,R,R
0,C,67.0,158.1,7.11,75.0,2.1,Northeast,88.0,R,R
1,C,73.0,190.0,7.04,81.0,2.1,South,92.0,R,R
0,C,68.0,178.0,7.46,74.0,2.0,Northeast,96.0,R,R
0,C,72.0,170.0,6.79,74.0,2.2,Northeast,96.4,R,R
0,C,69.0,155.0,7.33,74.0,2.1,South,86.7,R,R
1,C,73.0,190.0,7.06,79.0,1.9,South,97.2,R,L
1,C,70.0,185.0,7.21,72.0,2.2,Northeast,90.1,R,R
1,C,72.0,195.0,7.25,79.0,2.0,West,96.3,R,R
0,C,68.0,160.0,7.29,73.0,2.1,Northeast,88.2,R,L
0,C,70.0,140.0,7.52,76.0,2.1,Midwest,86.0,R,R
0,C,75.0,185.0,7.36,71.0,2.1,South,86.8,R,R
0,C,70.0,170.0,7.07,78.0,2.2,South,88.5,R,R
0,C,67.0,173.0,7.86,68.0,2.1,Northeast,88.7,R,R
0,C,74.0,165.0,7.07,73.0,2.0,South,88.0,R,R
1,C,71.0,185.0,6.71,81.0,1.8,South,96.5,R,L
1,C,75.0,195.0,6.8,85.0,2.0,Northeast,92.5,R,R
0,C,72.0,200.0,7.93,76.0,2.0,Northeast,89.5,R,R
0,C,71.0,175.0,7.19,80.0,2.0,Northeast,92.9,R,R
0,C,70.0,165.0,7.44,74.0,2.1,Midwest,88.9,R,R
0,C,70.0,180.0,7.65,70.0,2.1,South,87.7,R,S
1,C,73.0,202.0,7.6,74.0,2.0,South,92.6,R,R
0,C,72.0,180.0,6.93,80.0,1.9,West,99.5,R,R
0,C,73.0,195.0,7.27,75.0,2.0,Midwest,98.0,R,R
1,C,75.0,215.0,7.52,77.0,2.0,South,94.9,R,R
1,C,72.0,200.0,7.09,80.0,2.0,Midwest,96.2,R,L
0,C,71.0,155.0,7.21,69.0,2.3,Midwest,79.0,R,R
1,C,72.0,160.0,7.83,71.0,2.1,South,81.0,R,R
0,C,75.0,180.0,7.66,81.0,2.0,Northeast,92.3,R,R
0,C,71.0,185.0,8.79,69.0,2.3,Northeast,76.0,R,R
1,C,77.0,205.0,7.29,79.0,2.0,West,99.2,R,R
0,C,70.0,190.0,7.47,74.0,2.2,South,90.7,R,R
0,C,70.0,180.0,7.36,76.0,2.0,South,88.2,R,R
0,C,72.0,190.0,7.0,73.0,1.9,South,94.4,R,R
1,C,76.0,220.0,7.53,78.0,2.0,Midwest,102.2,R,R
1,C,74.0,208.0,6.935409069061279,77.0,1.9,West,95.8,R,R
0,C,73.0,160.0,8.33,69.0,2.1,South,84.8,R,R
0,C,72.0,206.0,7.2,75.0,1.9,West,102.9,R,R
1,C,71.0,200.0,7.66,77.0,2.0,Midwest,95.2,R,L
1,C,72.0,185.0,7.69,80.0,2.0,South,97.7,R,R
0,C,72.0,175.0,7.36281156539917,75.0,2.0,South,84.0,R,R
0,C,70.0,170.0,7.3,75.0,2.0,West,98.4,R,S
1,C,76.0,200.0,6.81,79.0,2.0,Midwest,94.4,R,R
0,C,72.0,175.0,6.940113067626953,72.0,2.1,Northeast,85.9,R,R
1,C,70.0,175.0,7.2,77.0,1.9,West,96.8,R,R
0,C,69.0,154.3,7.41,76.0,2.0,West,86.9,R,R
0,C,70.0,188.0,7.04,78.0,2.0,South,91.7,R,R
0,C,70.0,175.0,7.29,79.0,2.0,Midwest,91.9,R,R
0,C,68.0,170.0,7.56,77.0,2.0,South,91.0,R,R
0,C,73.0,210.0,6.89,80.0,1.9,West,99.9,R,R
0,C,70.0,155.0,7.72,70.0,2.2,Midwest,80.2,R,L
0,C,71.0,190.0,7.56,78.0,2.0,Northeast,87.5,R,L
0,C,75.0,185.0,7.61,76.0,2.0,Midwest,86.1,R,R
0,C,69.0,175.0,7.23,75.0,2.2,Midwest,90.9,R,R
0,C,69.0,165.0,7.83,72.0,2.2,Northeast,87.3,R,R
1,C,75.0,201.0,7.41,73.0,2.0,Northeast,95.2,R,R
0,C,69.0,160.0,7.34,70.0,2.0,South,72.0,R,R
1,C,72.0,170.0,7.17,73.0,2.0,Northeast,84.0,R,L
0,C,72.0,195.0,7.49,73.0,2.1,Northeast,87.9,R,R
0,C,74.0,205.0,7.84,71.0,2.1,Northeast,94.0,R,R
1,C,72.0,195.0,8.01,75.0,2.1,South,87.0,R,L
0,C,74.0,185.0,7.051392555236816,70.0,1.9,West,92.6,R,R
0,C,72.0,195.0,7.38,70.0,2.2,Northeast,96.0,R,L
0,C,72.0,210.0,7.82,75.0,2.2,Northeast,76.1,R,R
0,C,74.0,200.0,7.39,74.0,2.1,Midwest,88.0,R,R
0,C,73.0,185.0,7.19,69.0,2.0,Midwest,85.7,R,R
0,C,74.0,210.0,7.21,80.0,2.0,Midwest,91.0,R,R
1,C,74.0,215.0,7.24,79.0,2.0,South,93.7,R,L
1,C,73.0,190.0,6.84,81.0,2.0,South,92.2,R,R
0,C,71.0,175.0,7.25,81.0,1.9,South,90.0,R,S
0,C,69.0,185.0,6.78,79.0,2.0,Northeast,95.8,R,L
0,C,73.0,175.0,7.38,69.0,2.2,Northeast,83.5,R,R
0,C,72.0,165.0,7.57,80.0,2.1,Northeast,92.1,R,R
0,C,68.0,142.0,7.2117438316345215,74.0,2.1,West,82.3,R,R
0,C,73.0,175.0,7.38,75.0,1.9,Midwest,91.4,R,R
0,C,71.0,205.0,6.81,81.0,1.9,Midwest,100.6,R,R
0,C,75.0,208.0,7.46,74.0,2.1,Midwest,101.4,R,R
1,C,71.0,188.0,7.46,78.0,2.0,Midwest,101.6,R,R
0,C,71.0,150.0,6.89,74.0,2.1,Northeast,89.6,R,R
0,C,70.0,160.0,6.98,75.0,1.9,West,93.0,R,R
1,C,73.0,210.0,7.17,85.0,1.9,South,102.0,R,L
0,C,68.0,180.0,7.13,81.0,1.9,West,94.8,R,R
1,C,74.0,195.0,7.51,84.0,1.9,Midwest,101.0,R,R
0,C,75.0,210.0,6.87,78.0,2.0,South,94.8,R,R
0,C,75.0,185.0,7.6,83.0,2.0,South,97.0,R,R
0,C,69.0,185.0,7.5,73.0,2.1,South,90.9,R,R
0,C,71.0,130.0,6.99,72.0,2.2,Northeast,83.7,R,R
0,C,74.0,160.0,7.4,75.0,2.0,West,85.0,R,S
0,C,70.0,180.0,7.25,81.0,2.0,South,94.2,R,S
0,C,74.0,200.0,7.41,74.0,2.0,West,93.3,R,R
0,C,71.0,194.0,7.34,76.0,2.0,West,101.0,R,R
0,C,72.0,214.3,7.89,80.0,2.0,Northeast,89.7,R,R
1,C,72.0,190.0,7.66,73.0,2.1,Northeast,90.2,R,L
0,C,72.0,160.0,7.94,77.0,1.9,Midwest,81.0,R,R
0,C,74.0,205.0,7.294893741607666,74.0,2.1,South,91.5,R,R
0,C,70.0,170.0,7.04,73.0,2.1,Northeast,90.1,R,R
0,C,74.0,200.0,6.91,78.0,2.0,Northeast,96.9,R,R
0,C,69.0,193.0,7.71,75.0,2.1,Midwest,92.9,R,R
0,C,68.0,150.0,7.2,77.0,2.0,South,89.6,R,R
0,C,73.0,176.0,7.4,76.0,2.0,Midwest,91.9,R,R
0,C,69.0,200.0,6.74,77.0,2.0,West,97.7,R,R
0,C,70.0,180.0,7.31,77.0,2.2,Midwest,89.4,R,R
0,C,71.0,185.0,7.46,77.0,2.0,Midwest,90.8,R,R
1,C,75.0,215.0,7.21,83.0,1.9,South,96.0,R,R
0,C,76.0,200.0,7.5,80.0,1.9,Midwest,86.2,R,R
0,C,71.0,200.0,7.34,73.0,2.0,South,92.3,R,L
0,C,74.0,170.0,7.26,71.0,2.1,South,92.0,R,R
0,C,70.0,195.0,7.75,72.0,2.2,Midwest,86.2,R,R
0,C,71.0,180.0,8.0,73.0,2.0,South,89.6,R,R
0,C,71.0,205.0,7.2135725021362305,76.0,2.0,Midwest,87.3,R,R
1,C,76.0,200.0,7.1,73.0,2.1,West,90.5,R,R
0,C,69.0,155.0,7.67,70.0,2.2,Northeast,83.3,R,L
0,C,73.0,170.0,7.020784378051758,71.0,2.3,Midwest,83.0,R,R
0,C,74.0,185.0,7.118658065795898,74.0,2.2,Northeast,86.8,R,R
0,C,70.0,180.0,7.64,73.0,2.1,Midwest,91.6,R,R
1,C,73.0,195.0,7.29,83.0,2.0,South,95.8,R,L
0,C,70.0,190.0,7.43,71.0,2.1,Northeast,87.7,R,R
0,C,71.0,190.0,8.0,70.0,2.1,South,94.4,R,R
0,C,72.0,185.0,7.33,69.0,2.4,Midwest,84.0,R,R
0,C,72.0,185.0,7.68,77.0,2.0,Northeast,91.6,R,R
0,C,72.0,190.0,6.84,70.0,2.0,Midwest,92.6,R,R
1,C,72.0,201.3,7.12,81.0,1.9,South,99.8,R,L
0,C,74.0,190.0,7.51,75.0,2.1,Midwest,91.2,R,R
0,C,71.0,176.0,6.94,79.0,2.1,Northeast,94.0,R,R
1,C,72.0,205.0,6.81,79.0,1.9,South,97.0,R,R
0,C,74.0,215.0,7.14,82.0,1.8,Northeast,101.1,R,R
0,C,71.0,195.0,7.5,79.0,1.9,South,103.4,R,R
0,C,73.0,160.0,7.147881031036377,79.0,2.1,West,86.0,R,R
0,C,69.0,180.0,7.44,73.0,2.2,Midwest,81.2,R,R
0,C,75.0,175.0,6.989890098571777,76.0,2.0,Midwest,88.3,R,R
0,C,73.0,165.0,7.48,75.0,2.1,Midwest,83.0,R,R
0,C,71.0,185.0,7.5,76.0,2.0,Northeast,95.1,L,R
0,C,70.0,230.0,8.26,75.0,2.1,Northeast,94.1,R,R
0,C,70.0,180.0,7.19,81.0,1.8,South,95.3,R,R
1,C,72.0,195.0,6.97,76.0,2.0,South,96.6,R,R
1,C,71.0,190.0,7.72,76.0,1.9,South,96.0,R,R
1,C,72.0,175.0,7.08,77.0,2.0,West,99.6,R,R
1,C,71.0,190.0,7.19,80.0,1.9,South,95.9,R,R
0,C,74.0,185.0,6.89,80.0,1.9,Midwest,93.6,R,R
0,C,74.0,198.0,7.61,76.0,2.0,South,99.8,R,R
1,C,74.0,225.0,7.12,82.0,1.9,Northeast,102.8,R,R
0,C,70.0,175.0,8.13,70.0,2.3,Northeast,83.1,R,R
1,C,74.0,205.0,7.09,79.0,1.9,Northeast,102.7,R,R
0,C,70.0,170.0,7.5,79.0,2.0,Midwest,91.0,R,R
0,C,69.0,185.0,7.56,75.0,2.1,South,89.4,R,R
1,C,72.0,185.0,6.67,82.0,1.9,West,99.3,R,R
0,C,70.0,165.0,7.62,70.0,2.0,Midwest,85.0,R,R
0,C,73.0,185.0,7.38,73.0,2.1,South,94.9,R,R
0,C,73.0,185.0,7.2,68.0,2.4,Midwest,85.7,R,L
0,C,72.0,215.0,7.12,83.0,1.9,Midwest,101.4,R,R
1,C,72.0,185.0,7.38,72.0,2.2,West,84.0,R,R
0,C,71.0,185.0,7.52,75.0,2.2,Midwest,94.9,R,R
0,C,72.0,155.0,7.449861526489258,68.0,2.1,West,87.1,R,R
0,C,72.0,185.0,7.12,81.0,2.1,Midwest,98.1,R,R
0,C,66.0,135.0,7.45,72.0,2.1,West,85.3,R,R
1,C,70.0,185.0,7.15,78.0,2.1,Northeast,93.0,R,R
0,C,71.0,200.0,7.86,77.0,2.0,Northeast,92.6,R,L
0,C,70.0,180.0,7.29,76.0,2.1,Midwest,90.4,R,R
0,C,73.0,199.5,7.08,81.0,2.0,Midwest,90.4,R,R
0,C,72.0,155.0,7.32,72.0,2.0,West,96.0,R,R
0,C,73.0,180.0,6.88,79.0,1.9,Northeast,94.7,R,L
0,C,70.0,185.0,7.86,70.0,2.2,Northeast,88.8,R,R
0,C,74.0,185.0,7.26,79.0,2.0,Midwest,97.9,R,R
0,C,74.0,195.0,7.38,82.0,2.1,Midwest,99.1,R,R
1,C,74.0,188.0,6.96,80.0,1.9,Northeast,91.0,R,R
0,C,70.0,194.0,7.59,73.0,2.0,South,88.7,R,R
0,C,76.0,180.0,7.03,74.0,2.0,Northeast,92.1,R,R
0,C,69.0,160.0,7.52,70.0,2.3,Midwest,82.3,R,L
0,C,70.0,165.0,7.07,80.0,2.0,Midwest,90.9,R,R
0,C,69.0,170.0,7.56,69.0,2.2,Northeast,93.6,R,R
1,C,74.0,188.0,6.89,81.0,1.9,South,95.4,R,L
1,C,76.0,210.0,7.85,70.0,2.2,South,80.2,R,R
1,C,77.0,205.0,8.02,77.0,2.0,South,96.5,R,R
1,C,72.0,175.0,6.65,78.0,2.0,South,87.0,R,R
0,C,70.0,175.0,7.337778568267822,74.0,2.2,West,88.0,R,R
1,C,71.0,205.0,8.43,76.0,2.2,South,95.1,R,R
0,C,69.0,185.0,7.53,76.0,2.1,Northeast,87.2,R,R
0,C,76.0,195.0,7.18,75.0,2.1,Midwest,96.9,R,R
1,C,71.0,190.0,7.18,80.0,1.9,South,92.0,R,L
1,C,70.0,167.1,7.74,78.0,1.9,South,93.7,R,R
1,C,72.0,190.0,7.44,78.0,2.0,South,94.1,R,R
0,C,70.0,220.0,7.4,73.0,2.1,Northeast,91.5,R,R
0,C,73.0,203.0,7.4,82.0,2.0,South,95.0,R,R
0,C,71.0,190.0,6.98,79.0,2.2,Midwest,98.0,R,R
0,C,70.0,174.0,7.62,73.0,2.0,South,87.0,R,R
0,C,67.0,165.0,7.22,73.0,2.1,West,98.2,R,R
0,C,71.0,175.0,7.09,79.0,2.0,Midwest,91.8,R,R
0,C,72.0,186.0,7.83,72.0,2.1,South,89.5,R,R
1,C,72.0,185.0,7.3,74.0,1.9,Northeast,93.5,R,R
0,C,72.0,210.0,7.74,72.0,2.1,South,90.6,R,R
0,C,73.0,175.0,6.71,76.0,2.1,Midwest,91.7,R,R
0,C,68.0,160.0,7.44,67.0,2.5,Midwest,79.3,R,R
0,C,74.0,185.0,7.54,75.0,2.0,Midwest,84.0,R,R
0,C,74.0,190.0,7.324691295623779,72.0,2.1,South,87.0,R,R
0,C,72.0,175.0,7.6,79.0,1.9,Northeast,90.0,R,R
0,C,73.0,215.0,7.4,83.0,2.0,Midwest,94.9,R,R
1,C,73.0,180.0,7.75,76.0,2.0,West,84.0,R,R
0,C,70.0,170.0,7.69,73.0,2.1,South,87.7,R,R
0,C,73.0,175.0,7.33,73.0,2.3,South,84.3,R,R
1,C,75.0,205.0,7.36,78.0,1.9,Northeast,94.0,R,R
0,C,71.0,187.0,7.48,76.0,2.0,Midwest,94.1,R,L
0,C,70.0,175.0,6.84,78.0,1.9,Midwest,92.0,R,R
1,C,71.0,190.0,7.09,76.0,1.9,West,96.3,R,R
0,C,72.0,200.0,7.66,73.0,2.1,Midwest,94.7,R,R
1,C,70.0,170.0,7.21,78.0,1.9,South,94.4,R,R
0,C,70.0,185.0,7.68,73.0,2.0,Midwest,83.2,R,R
0,C,76.0,220.0,7.8,79.0,2.0,South,96.7,R,R
0,C,73.0,220.0,8.02,70.0,2.1,Northeast,83.3,R,R
0,C,77.0,205.0,7.3,75.0,2.0,West,95.3,R,L
1,C,70.0,180.0,7.28,80.0,2.0,West,93.1,R,R
0,C,74.0,182.8,7.27,80.0,2.2,Midwest,93.7,R,R
0,C,68.0,190.0,8.86,67.0,2.4,West,84.6,R,R
0,C,71.0,185.0,9.07,70.0,2.2,South,78.8,R,R
1,C,72.0,201.8,7.02,75.0,2.0,Northeast,99.4,R,R
1,C,71.0,215.0,6.75,78.0,2.0,Northeast,97.3,R,R
0,C,73.0,210.0,8.82,68.0,2.2,Midwest,79.2,R,R
0,C,71.0,170.0,7.23,74.0,2.0,South,83.0,R,R
0,C,71.0,200.0,7.35,75.0,2.0,Northeast,92.0,R,R
0,C,70.0,185.0,7.16,76.0,2.1,West,93.5,R,L
0,C,69.0,160.0,7.79,71.0,2.1,South,91.5,R,R
1,C,70.0,185.0,7.71,77.0,2.0,Northeast,92.0,R,R
1,C,72.0,175.0,6.92,78.0,2.0,Midwest,98.3,R,S
1,C,72.0,170.0,7.6,71.0,2.1,West,87.2,R,R
